chr	pos	UC_0773	NN_0141	NN_0155	UC_0854	UC_0387	UC_0366	UC_0703	UC_0288	UC_0912	UC_0895	NN_0809	NN_0681	NN_0762	NN_0643	UC_0297	NN_0477	NN_0504	NN_0662	UC_0765	UC_0524	UC_0423	UC_0426	UC_0157	UC_0508	UC_0813	UC_0994
chr18	12304804	0.333333333333333	0.375	0.333333333333333	0.611111111111111	.	0.142857142857143	0.571428571428571	0.315789473684211	.	0.55	0.272727272727273	.	0.5	0.571428571428571	0.75	0.5	0.5	0.166666666666667	1	0.428571428571429	1	0.571428571428571	1	0.777777777777778	0.8	0.444444444444444
chr18	12304805	0.8	0.25	0.294117647058824	0.413793103448276	0.5	0.357142857142857	0.25	0.413793103448276	0.428571428571429	0.333333333333333	0.30952380952381	0.391304347826087	0.0769230769230769	0.230769230769231	0.461538461538462	0.272727272727273	0.326086956521739	0.466666666666667	0.611111111111111	0.407407407407407	0.846153846153846	0.555555555555556	0.4	0.52	0.541666666666667	0.434782608695652
chr18	12304881	0.625	0.555555555555556	0.555555555555556	0.705882352941177	.	0.222222222222222	.	0.277777777777778	.	0.5	0.333333333333333	.	0.625	0.8	0.4	0.125	0.291666666666667	0.4	1	0.5	.	0.4	1	0.555555555555556	0.2	0.75
chr18	12304882	0.9	0.230769230769231	0.357142857142857	0.5625	0.428571428571429	0.222222222222222	0.375	0.633333333333333	0.25	0.705882352941177	0.428571428571429	0.611111111111111	0.3	0.285714285714286	0.888888888888889	0.184210526315789	0.416666666666667	0.551724137931034	0.833333333333333	0.307692307692308	0.866666666666667	0.461538461538462	0.545454545454545	0.529411764705882	0.5	0.347826086956522
chr18	12304923	0.4	0.6	0.8	0.583333333333333	.	0.666666666666667	.	1	0.4	0.375	0.666666666666667	0.571428571428571	.	0.909090909090909	0.4	0.636363636363636	0.823529411764706	0.466666666666667	0.826086956521739	0.8	1	0.666666666666667	0.625	0.8	.	0.714285714285714
chr18	12306781	.	.	1	0.8	0.833333333333333	0.6	0.6	0.727272727272727	0.2	0.5	0.5	0.3	0.2	0.833333333333333	.	0.111111111111111	.	0.636363636363636	0.857142857142857	0.545454545454545	.	.	0.875	0.888888888888889	.	0.333333333333333
chr18	12306787	0.8	.	0.428571428571429	0.4	.	0.272727272727273	0.6	0.461538461538462	.	0.428571428571429	0.571428571428571	0.214285714285714	0.2	0.428571428571429	.	0.111111111111111	.	0.5	0.285714285714286	0.454545454545455	.	.	0.9	0.333333333333333	0.8	0.5
chr18	12306788	.	.	0.2	.	.	0.166666666666667	.	0.333333333333333	.	0.333333333333333	0.533333333333333	0.333333333333333	0.411764705882353	0.5	.	0.2	0.0555555555555556	0.230769230769231	0.6	0.5	0.8	0.333333333333333	0.833333333333333	0.727272727272727	0.555555555555556	0.714285714285714
chr18	12306808	.	0.2	0.444444444444444	0.5	.	0.4375	0.5	0.6	.	.	0.428571428571429	0.2	0.285714285714286	0.181818181818182	.	0.222222222222222	0.333333333333333	0.5625	0.428571428571429	0.555555555555556	.	0.333333333333333	1	0.545454545454545	0.714285714285714	0.375
chr18	12306809	0.4	.	0.285714285714286	0.3	.	0.2	0.428571428571429	0.416666666666667	.	0.277777777777778	0.5	0.333333333333333	0.388888888888889	0.428571428571429	.	0.285714285714286	0.1	0.642857142857143	0.8	0.4	0.875	0	0.833333333333333	0.8	0.555555555555556	0.7
chr18	12306813	0.857142857142857	0.2	0.538461538461538	0.285714285714286	.	0.5	0.428571428571429	0.5	.	0.333333333333333	0.428571428571429	0.25	0.285714285714286	0.333333333333333	.	0.333333333333333	0.166666666666667	0.5	0.4	0.421052631578947	.	0.888888888888889	0.75	0.545454545454545	0.666666666666667	0.111111111111111
chr18	12306814	0.4	0.4	0.545454545454545	0.545454545454545	.	0.2	0.222222222222222	0.260869565217391	.	0.263157894736842	0.533333333333333	0.333333333333333	0.526315789473684	0.384615384615385	.	0.142857142857143	0.1	0.214285714285714	0.6	0.4	0.875	0.25	0.833333333333333	0.818181818181818	0.333333333333333	0.6
chr18	12306838	0.5	0	0.363636363636364	0	.	0.333333333333333	.	0.294117647058824	.	0.1	0.272727272727273	0.352941176470588	0.2	0.0909090909090909	0.2	0.166666666666667	0	0	0.166666666666667	0.444444444444444	.	0.25	0.5	0.222222222222222	0.333333333333333	0.125
chr18	12306839	.	0.166666666666667	0	0.166666666666667	0	0	0.2	0.173913043478261	.	0.0625	0.1	0.25	0.4	0.1875	.	0.166666666666667	0	0.235294117647059	0.571428571428571	0.111111111111111	0.75	0.428571428571429	0.5	0.571428571428571	0.4	0.181818181818182
chr18	12307247	0.3	.	.	0.0714285714285714	0	.	0.2	0.0909090909090909	0	0	0	0.555555555555556	0	0	.	0	.	0	0	0	0	0	0.0434782608695652	0.0588235294117647	.	0.105263157894737
chr18	12307248	0	.	.	0	0.142857142857143	0.111111111111111	.	0	.	0	0	0.333333333333333	0.375	0	0.25	0	0.266666666666667	0	0.0555555555555556	0.0454545454545455	0	0	0	0.0476190476190476	0	0.117647058823529
chr18	12307250	0.166666666666667	.	.	0.153846153846154	0	.	0.2	0.0833333333333333	0	0	0	0.555555555555556	0.0909090909090909	0.142857142857143	.	0	.	0.363636363636364	0	0	0	0	0.0869565217391304	0.176470588235294	0.4	0.1875
chr18	12307251	0.333333333333333	.	.	0.272727272727273	0	0	.	0.0909090909090909	0.2	0	0.2	0.1	0.555555555555556	0	0.222222222222222	0	0.266666666666667	0	0.2	0.181818181818182	0	0.0625	0.0526315789473684	0.136363636363636	0.142857142857143	0.166666666666667
chr18	12307264	0.2	0	.	0.0666666666666667	0	0	0.111111111111111	0.111111111111111	0	0	0	0.444444444444444	0	0.0833333333333333	.	0	0.6	0.157894736842105	0	0	0	0	0.0416666666666667	0.133333333333333	0.125	0.214285714285714
chr18	12307265	0.142857142857143	.	.	0	0	0	.	0	0.428571428571429	0.0454545454545455	0.307692307692308	0.214285714285714	0.125	0.117647058823529	0.25	0	0.0714285714285714	0	0	0.0588235294117647	0	0	0.0526315789473684	0.0769230769230769	0	0.166666666666667
chr18	12307267	0.181818181818182	0	0.5	0.0666666666666667	0	0	0.111111111111111	0.0344827586206897	0	0	0	0.0833333333333333	0	0.0833333333333333	.	0	0	0.105263157894737	0	0	0	0.230769230769231	0.0434782608695652	0	0	0.2
chr18	12307268	0	.	.	0	0	0.0833333333333333	.	0	0.142857142857143	0	0.142857142857143	0.214285714285714	0.333333333333333	0.117647058823529	0	0	0.0714285714285714	0	0.142857142857143	0.032258064516129	0.0476190476190476	0	0	0	0	0.130434782608696
chr18	12307275	0	0	0.5	0.0555555555555556	0	.	0.111111111111111	0.0333333333333333	0	0	0	0.166666666666667	0	0.1	.	0	0.142857142857143	0.0833333333333333	0	0	0	0	0.0526315789473684	0.0833333333333333	0	0
chr18	12307276	0	0	0.125	0	0	0	.	0	0.125	0.04	0	0.166666666666667	0.333333333333333	0.1	0.1	0	0.117647058823529	0.277777777777778	0.0740740740740741	0.0555555555555556	0	0.0476190476190476	0	0.107142857142857	0	0
chr18	12307291	0.294117647058824	0	0.285714285714286	0.2	0	0	0	0.0714285714285714	0.0769230769230769	0	0	0	0.0833333333333333	0	.	0	0.7	0.0869565217391304	0	0	0.166666666666667	0.0909090909090909	0.0555555555555556	0.0714285714285714	0	0.0714285714285714
chr18	12307292	0	0.0909090909090909	0.25	0	0	0	0	0.0344827586206897	0	0.0357142857142857	0.111111111111111	0.0555555555555556	0.25	0.08	0	0.0526315789473684	0.105263157894737	0.0740740740740741	0.032258064516129	0.05	0	0.12	0	0.117647058823529	0	0.0967741935483871
chr18	12307305	0.133333333333333	.	0	0	0	0.1	0	0.0540540540540541	0	0	0	0.1875	0.125	0	.	0.222222222222222	0.388888888888889	0.0476190476190476	0	0	0	0	0	0.0555555555555556	0	0
chr18	12307306	0.0909090909090909	0.142857142857143	0.0909090909090909	0.04	0.0833333333333333	0.0666666666666667	0.142857142857143	0	0.153846153846154	0.0555555555555556	0.0625	0	0.0769230769230769	0	0.0833333333333333	0	0.0740740740740741	0.0416666666666667	0.0454545454545455	0.0681818181818182	0.0344827586206897	0	0	0.025	0.05	0.107142857142857
chr18	12307324	0.133333333333333	0.166666666666667	0.1	0.0625	0.142857142857143	0	0	0.0526315789473684	0	0.032258064516129	0.0588235294117647	0.166666666666667	0	0	.	0.19047619047619	0.230769230769231	0.185185185185185	0.0416666666666667	0	0	0	0.0909090909090909	0	0	0.05
chr18	12307325	0.0909090909090909	0.157894736842105	0.117647058823529	0	0.0909090909090909	0	0	0.0277777777777778	0.0833333333333333	0.0588235294117647	0.0476190476190476	0	0.176470588235294	0	0	0	0.0303030303030303	0.137931034482759	0	0.0222222222222222	0	0.0357142857142857	0	0.127659574468085	0	0.0285714285714286
chr18	12307330	0.2	0	0	0	0	0.0625	0	0.0277777777777778	0	0	0	0	0.0588235294117647	0	.	0.0476190476190476	0.0645161290322581	0.0714285714285714	0.0434782608695652	0	0	0	0	0.0555555555555556	0	0
chr18	12307331	0.0909090909090909	0.0588235294117647	0.1875	0	0	0	0	0	0	0.0526315789473684	0	0	0.0555555555555556	0.0454545454545455	0	0	0	0.0344827586206897	0	0	0.0263157894736842	0	0	0.0425531914893617	0	0.024390243902439
chr18	12307344	0.25	0.571428571428571	0.266666666666667	0.125	0	0.235294117647059	0	0.0588235294117647	0	0.133333333333333	0.24	0.176470588235294	0.315789473684211	0.0909090909090909	0.25	0.1	0.238095238095238	0.192307692307692	0.037037037037037	0.0689655172413793	0	0.1	0.08	0.117647058823529	0.0625	0.142857142857143
chr18	12307345	0.222222222222222	0.117647058823529	0.166666666666667	0	0.1	0	0.333333333333333	0.121951219512195	0	0.0512820512820513	0.222222222222222	0.318181818181818	0.263157894736842	0.0555555555555556	0.235294117647059	0.222222222222222	0.317073170731707	0.185185185185185	0.0769230769230769	0.075	0.0857142857142857	0.107142857142857	0	0.148936170212766	0.166666666666667	0.0731707317073171
chr18	12307394	0.153846153846154	0.1	0.0625	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0.0666666666666667	0	0	0	0	0	0.0384615384615385	0	0.0625
chr18	12307395	0	0	0.294117647058824	0	0	0	0	0.0425531914893617	0	0	0	0	0.04	0	0	0	0.0952380952380952	0.111111111111111	0	0	0	0	0	0.111111111111111	0.0344827586206897	0
chr18	12307436	.	0.166666666666667	0.2	0	0	0.111111111111111	.	0.0434782608695652	0	0.0476190476190476	0.222222222222222	.	0	0.142857142857143	.	0	0	0.6	0.111111111111111	0	0	0	0	0.157894736842105	.	0.0952380952380952
chr18	12307437	0.142857142857143	0	0	0	.	0.0833333333333333	0.111111111111111	0.0769230769230769	0	0.0526315789473684	0	0.117647058823529	0.285714285714286	0	0.272727272727273	0.0909090909090909	0.1	0.0666666666666667	0	0	0	0.0952380952380952	0.0434782608695652	0.0434782608695652	0.1	0
chr18	12307452	.	0.2	0.363636363636364	0	0	0	.	0	0	0.0555555555555556	0.125	.	0	0	.	0	0.151515151515152	0.583333333333333	0.0769230769230769	0	0	0	0	0.157894736842105	.	0.1875
chr18	12307453	.	0	0	0	.	0.111111111111111	0.125	0.173913043478261	0	0.157894736842105	0.0588235294117647	0.133333333333333	0.166666666666667	0.1	0	0.166666666666667	0.24	0.142857142857143	0.157894736842105	0.0454545454545455	0	0.0625	0.0434782608695652	0.0476190476190476	0.166666666666667	0.0769230769230769
chr18	12307460	.	0	0.454545454545455	0	0	0	.	0.0526315789473684	0	0	0.2	.	0	0	.	0	0.03125	0	0	0	0	0.0909090909090909	0.05	0.125	.	0.266666666666667
chr18	12307461	.	0	0	0	.	0	0	0.217391304347826	0	0.1875	0	0.25	0.125	0.25	0	0	0.260869565217391	0.142857142857143	0.0588235294117647	0.0476190476190476	0.0769230769230769	0.0555555555555556	0.111111111111111	0.0952380952380952	.	0.214285714285714
chr18	12307505	.	0	.	0	.	0	0.2	0	.	0	0	0	0.0909090909090909	0	.	0	0.1	0	0.0833333333333333	0	0.125	0	0	0	.	0
chr18	12307508	.	0.2	0	0	.	.	.	0	0	0	0	.	0	0	.	0	0	0	0	0	0	0	0	0	.	0
chr18	12307509	.	0.166666666666667	.	0	.	.	0.166666666666667	0	.	0	0.0833333333333333	0	0.0833333333333333	0	.	0	0.0909090909090909	0	0.0714285714285714	0	0	0	0	0	.	0.0769230769230769
chr18	12307556	0	.	0	0	0	.	.	0.181818181818182	0	0	0.333333333333333	0	0.0833333333333333	.	.	0.125	0	0	0	0.0526315789473684	0	0	0.05	0.0416666666666667	.	0.0555555555555556
chr18	12307557	.	0	0.2	0	.	.	0	0	0	0	.	0.142857142857143	0.142857142857143	0	0	0	0	0.0769230769230769	0.142857142857143	0.105263157894737	0.0526315789473684	0	0	0.142857142857143	0	0
chr18	12307566	0	.	0	0	0	0	.	0.0833333333333333	0.2	0	0	0	0.0909090909090909	0	.	0.125	0.0625	0.2	0	0.0476190476190476	0	0	0.05	0.0689655172413793	0	0
chr18	12307567	.	0	0.1	0	0	0	0	0	0	0	.	0.142857142857143	0	0.125	0	0	0	0.153846153846154	0.0434782608695652	0.0384615384615385	0.153846153846154	0	0	0.133333333333333	0	0.222222222222222
chr18	12307568	0.4	.	0	0.142857142857143	0	0	.	0.166666666666667	.	0.0769230769230769	0.125	0	0.0909090909090909	0	.	0.2	0.0588235294117647	0.2	0.0454545454545455	0	0	0	0	0.0645161290322581	0	0.0476190476190476
chr18	12307569	.	0	0.0909090909090909	0	0	0	0	0	0	0.0666666666666667	0	0.285714285714286	0	0	0.166666666666667	0	0	0	0.0909090909090909	0.0384615384615385	0.0769230769230769	0	0	0.125	0	0.277777777777778
chr18	12307581	0	0	0	0.166666666666667	0	0	.	0.0769230769230769	0	0.0769230769230769	0.0909090909090909	0	0.133333333333333	0	.	.	0.0476190476190476	0.181818181818182	0	0	0	0	0.05	0	0	0.19047619047619
chr18	12307582	0	0	0	0	0	0	0	0	0	0	0	0.2	0.111111111111111	0	0	0	0.121212121212121	0	0.1	0.03125	0.111111111111111	0	0	0.125	0.0588235294117647	0.115384615384615
chr18	12307586	0	0	0	0.1	0.375	0	.	0.125	0.2	0	0	0	0.0526315789473684	0	.	0	0.0476190476190476	0	0	0	0	0.04	0	0	0	0
chr18	12307587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103448275862069	0	0.135135135135135	0	0	0	0	0	0	0.0384615384615385
chr18	12307596	0.285714285714286	0	0	0.1	0.333333333333333	0	.	0.1875	.	0	0	0	0.1	0	.	0.363636363636364	0.0476190476190476	0.0526315789473684	0	0	0	0	0	0.032258064516129	0.05	0.210526315789474
chr18	12307597	0	0.111111111111111	0	0.0555555555555556	0.142857142857143	0	0.285714285714286	0.0689655172413793	0	0	0	0.0833333333333333	0	0	0.111111111111111	0	0.121212121212121	0	0.166666666666667	0.0689655172413793	0.0588235294117647	0	0	0	0	0.0357142857142857
chr18	12307602	0	0	0	0	0	0	.	0	.	0.117647058823529	0	0	0.111111111111111	0	.	0.0833333333333333	0.0416666666666667	0	0.05	0	0	0	0.0555555555555556	0.0294117647058824	0	0
chr18	12307603	0	0.111111111111111	0.0666666666666667	0.0555555555555556	0	0	0	0.0416666666666667	.	0	0	0.0714285714285714	0	0	0	0	0.075	0.0769230769230769	0	0.0344827586206897	0	0	0	0	0	0
chr18	12307604	0	0	0	0	0	0	.	0	0	0	0	0	0.0555555555555556	0	.	0	0.208333333333333	0	0	0	0	0	0.0526315789473684	0	0	0
chr18	12307605	0	0.0909090909090909	0	0	0	0	0	0	.	0	0	0.0714285714285714	0	0	0	0	0	0	0.0294117647058824	0	0	0	0	0	0	0
chr18	12307606	0.333333333333333	0	0	0	0	0	.	0	0	0	0	0	0.0555555555555556	0	.	0	0	0	0	0	0	0	0.05	0	0	0
chr18	12307607	.	0.0909090909090909	0	0	0	0	0.2	0	.	0.0588235294117647	0	0.0666666666666667	0	0.0909090909090909	0	0	0	0	0.0588235294117647	0	0	0	0.125	0	0	0
chr18	12307628	0	0	0	0.0833333333333333	0	0	0	0	0	0.05	0	0	0.0666666666666667	0	.	0.1	0	0	0	0	0	0	0	0.032258064516129	0.04	0
chr18	12307629	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0.0952380952380952	0	0	0	0	0.06	0	0.0740740740740741	0	0	0	0	0.0666666666666667	0	0
chr18	12307631	0	0	0	0.0833333333333333	0	0	0	0	0.166666666666667	0.05	0	0.166666666666667	0.0666666666666667	0	.	0	0	0.210526315789474	0.0416666666666667	0	0	0	0	0	0	0
chr18	12307632	0	0.1	0.166666666666667	0	0	0	0	0	0.2	0	0	0	0	0.0833333333333333	0	0.0714285714285714	0.0408163265306122	0	0	0	0	0	0	0	0	0.0303030303030303
chr18	12307650	0	0	0	0.0714285714285714	0	0	0	0	0	0.1	0	0	0.0714285714285714	0	0	0.0769230769230769	0	0	0	0	0	0	0.0416666666666667	0	0.0769230769230769	0
chr18	12307651	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.0697674418604651	0.125	0	0	0	0.166666666666667	0	0	0	0
chr18	12307683	.	.	0.375	0	0.25	0	0	0	0	0	0	0	0	0	.	0	0	0	0	0	0	0.0588235294117647	0	0	0	0
chr18	12307684	0	0	0	0	0	0	0	0.0434782608695652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0	0.0384615384615385
chr18	12307704	.	0	.	0	0	0	.	0	.	0	0.0909090909090909	0	0	0	.	.	0	0	0	0	0	0.117647058823529	0	0	0	0
chr18	12307705	0	0	.	0	.	.	.	0	.	0	0	0.0588235294117647	0	.	.	0	0	0	0	0	0	0	0	0.0714285714285714	0	0.411764705882353
chr18	12307707	.	0	.	0	0	0	.	0	.	0	0.1	0.2	0	0	.	.	0	0	0	0	0	0	0	0	0	0
chr18	12307708	0	0.125	.	0	.	.	.	0.0555555555555556	0	0.0909090909090909	0	0	0	.	.	0.2	0	0	0	0.0454545454545455	0	0	0	0	.	0
chr18	12308276	0.166666666666667	.	0	0	.	0	0.2	0	.	0	.	0.166666666666667	.	0	0	0	0	.	0	0	.	0	0.111111111111111	0.1	0	0
chr18	12308284	0.166666666666667	0	0	0	0	0.166666666666667	0.1	0	.	0	.	0	.	0	0	0	0	.	0	0	0	0	0.1	0	0	0
chr18	12308286	0.166666666666667	0	0	0	0	0	0.1	0	.	0	.	0	.	0	0	0	0	.	0	0	0	0	0.1	0	0	0
chr18	12308290	0	0	0.133333333333333	0	0	0	0	0	.	0	0	0.125	.	0	0	0	0	.	0	0	0	0	0.111111111111111	0	0	0
chr18	12308305	0	0	0	0	0.166666666666667	0	0	0	.	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.111111111111111	0.0666666666666667	0	0
chr18	12308319	0	0	0	0	0	0	0	0	.	0	.	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0.0588235294117647	0	0
chr18	12308328	0	0	.	0	.	0	.	0	0	0	.	.	0	0	0	.	0.142857142857143	0	0	0	0	0	0	0	0	0
chr18	12308329	0.166666666666667	0	0	0	0	0	0.0909090909090909	0	.	0	.	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0
chr18	12308340	0	0	.	.	0	0	.	0	0.166666666666667	0	0	.	0.0909090909090909	0	.	.	0	0	0	0	0.1	0	0	0	0	0
chr18	12308341	0	0	0	0	0	0	0.1	0	.	0.05	.	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0
chr18	12308360	0	0	.	.	0	0	.	0	.	0	0	.	0	0	.	0	0	0	0	0	0	0	0	0	0	0.0833333333333333
chr18	12308361	0	0	0	0	0	0	0	0	.	0	0	0	0	0	0.0769230769230769	0	0	.	0	0	.	0	0	0	0.04	0
chr18	12308362	0	0	.	.	0	0	.	0	0	0	0	.	0	0	.	0	0	.	0	0	0	0	0.0454545454545455	0	0	0
chr18	12308363	0.166666666666667	0	0	0	0	0	0	0.0833333333333333	.	0	0	0	0	0	0.153846153846154	0	0	.	.	0	.	0	0	0	0.04	0
chr18	12308379	0	.	0	0	0	.	0	0	.	0	0	0	0	0.142857142857143	0	0	0	.	.	0	.	0	0	0	0	0
chr18	12308381	0	.	0	0	0	.	0	0	.	0	0	0	0	0.166666666666667	0	0	0	.	.	0	.	0	0	0	0	0
chr18	12308386	0	.	0	0	0	.	0	0.181818181818182	0	0	0	0	0	0	0	0	0.111111111111111	.	0	0	.	0	0	0	0	0
chr18	12308396	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	.	0	0	0	0.05	0
chr18	12308403	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	0	0	.	0	0	0	0	0
chr18	12308412	.	.	0	0	0	.	0	0	.	0	0	0	0	0	.	0	0	.	0	0	.	0	0	0.0909090909090909	0	0
chr18	12308415	.	.	0	0	0	.	0	.	.	0	0	0	0	0	0	0.285714285714286	0	.	0	0	.	0	0	0	0	0
chr18	12308704	.	.	0	0	0	.	0	0	.	0	0	0	0	.	0	0.25	0	0	0	0	0	0	0	0	.	0
chr18	12308713	.	0	0	0	0	.	0	0	.	0	0	0	0	.	0	0.111111111111111	0	0	0	0.0416666666666667	0	0	0	0	.	0
chr18	12308719	.	0	0	0	0	.	0	0	.	0	0	0	0	.	0	0.111111111111111	0	0	0	0	0	0	0	0	.	0
chr18	12308724	.	0	0	0	0	0	0	0	.	0	0	0	0	.	0	0.111111111111111	0	0	0.0588235294117647	0	0	0	0	0.037037037037037	.	0
chr18	12308728	.	0	0	0	0	0	0	0	.	0	0	0	0.0833333333333333	0	0	0.1	0	0	0	0	0	0	0	0.103448275862069	.	0
